"gate_run_id","candidate_id","canonical_exposure_id","exposure_cluster_id","vehicle_id","symbol","exchange_or_venue","broker","asset_class","risk_cluster","proxy_group_id","final_gate_classification","hard_gate_status","g1_japan_broker_access","g2_api_order_account","g3_long_short","g4_contract_spec","g5_capital_fit_500k","g5_capital_fit_750k","g5_capital_fit_1000k","g6_liquidity_spread","g7_data_availability_cost","g8_operational_risk","g9_regulatory_tax_note","g10_bias_data_integrity","min_quantity_1n_jpy_risk","two_n_stop_loss_jpy","gap_stress_loss_jpy","four_unit_theoretical_stop_loss_jpy","initial_margin_ratio_500k","maintenance_margin_ratio_500k","initial_margin_ratio_750k","maintenance_margin_ratio_750k","initial_margin_ratio_1000k","maintenance_margin_ratio_1000k","three_market_concurrent_margin_jpy","five_market_concurrent_margin_jpy","estimated_cost_ratio_to_n","fx_conversion_sensitivity_10pct_jpy","blocking_unknowns","required_evidence_ids","gate_reason","calculation_version","as_of_date","checked_at","checked_by_role","review_notes"
"GTE-P06-20260802-0001","CAN-EXP-EQ-JP-TOPIX-FUTURE-STANDARD-OSE-TOPIX-IBSJ","EXP-EQ-JP-TOPIX","CLU-EXP-EQ-JP-TOPIX","VEH-FUTURE-STANDARD-OSE-TOPIX","TOPIX","OSE","Interactive Brokers Securities Japan Inc.","equity_index","global_equity_japan","PG-EQ-JAPAN","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-EQ-JP-TOPIX-FUTURE-MINI-OSE-MTOPIX-IBSJ","EXP-EQ-JP-TOPIX","CLU-EXP-EQ-JP-TOPIX","VEH-FUTURE-MINI-OSE-MTOPIX","MTOPIX","OSE","Interactive Brokers Securities Japan Inc.","equity_index","global_equity_japan","PG-EQ-JAPAN","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-EQ-JP-JPX400-FUTURE-STANDARD-OSE-JPX400-IBSJ","EXP-EQ-JP-JPX400","CLU-EXP-EQ-JP-JPX400","VEH-FUTURE-STANDARD-OSE-JPX400","JPX400","OSE","Interactive Brokers Securities Japan Inc.","equity_index","global_equity_japan","PG-EQ-JAPAN","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-EQ-JP-PRIME150-FUTURE-STANDARD-OSE-PRIME150-IBSJ","EXP-EQ-JP-PRIME150","CLU-EXP-EQ-JP-PRIME150","VEH-FUTURE-STANDARD-OSE-PRIME150","PRIME150","OSE","Interactive Brokers Securities Japan Inc.","equity_index","global_equity_japan","PG-EQ-JAPAN","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-EQ-JP-GROWTH250-FUTURE-STANDARD-OSE-GROWTH250-IBSJ","EXP-EQ-JP-GROWTH250","CLU-EXP-EQ-JP-GROWTH250","VEH-FUTURE-STANDARD-OSE-GROWTH250","GROWTH250","OSE","Interactive Brokers Securities Japan Inc.","equity_index","global_equity_japan_small","PG-EQ-JAPAN","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-EQ-JP-TOPIXBANKS-FUTURE-STANDARD-OSE-TOPIXBANKS-IBSJ","EXP-EQ-JP-TOPIXBANKS","CLU-EXP-EQ-JP-TOPIXBANKS","VEH-FUTURE-STANDARD-OSE-TOPIXBANKS","TOPIXBANKS","OSE","Interactive Brokers Securities Japan Inc.","equity_index","global_equity_japan_sector","PG-EQ-JAPAN","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-EQ-US-DJIA-JPX-FUTURE-STANDARD-OSE-DJIA-IBSJ","EXP-EQ-US-DJIA-JPX","CLU-EXP-EQ-US-DJIA-JPX","VEH-FUTURE-STANDARD-OSE-DJIA","DJIA","OSE","Interactive Brokers Securities Japan Inc.","equity_index","global_equity_us_large","PG-EQ-US","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-EQ-TW-TAIEX-FUTURE-STANDARD-OSE-TAIEX-IBSJ","EXP-EQ-TW-TAIEX","CLU-EXP-EQ-TW-TAIEX","VEH-FUTURE-STANDARD-OSE-TAIEX","TAIEX","OSE","Interactive Brokers Securities Japan Inc.","equity_index","global_equity_asia","PG-EQ-GLOBAL-REGIONAL","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-EQ-CN-FTSECHINA50-FUTURE-STANDARD-OSE-FTSECHINA50-IBSJ","EXP-EQ-CN-FTSECHINA50","CLU-EXP-EQ-CN-FTSECHINA50","VEH-FUTURE-STANDARD-OSE-FTSECHINA50","FTSECHINA50","OSE","Interactive Brokers Securities Japan Inc.","equity_index","global_equity_china","PG-EQ-CHINA","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-VOL-JP-NIKKEIVI-FUTURE-STANDARD-OSE-NKVI-IBSJ","EXP-VOL-JP-NIKKEIVI","CLU-EXP-VOL-JP-NIKKEIVI","VEH-FUTURE-STANDARD-OSE-NKVI","NKVI","OSE","Interactive Brokers Securities Japan Inc.","volatility","vol_equity","PG-VOLATILITY","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-REIT-JP-TSEREIT-FUTURE-STANDARD-OSE-TSEREIT-IBSJ","EXP-REIT-JP-TSEREIT","CLU-EXP-REIT-JP-TSEREIT","VEH-FUTURE-STANDARD-OSE-TSEREIT","TSEREIT","OSE","Interactive Brokers Securities Japan Inc.","real_estate","real_estate_reit","PG-REAL-ESTATE","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-RATES-JP-JGB5Y-FUTURE-STANDARD-OSE-JGB5Y-IBSJ","EXP-RATES-JP-JGB5Y","CLU-EXP-RATES-JP-JGB5Y","VEH-FUTURE-STANDARD-OSE-JGB5Y","JGB5Y","OSE","Interactive Brokers Securities Japan Inc.","rates","rates_dm_jp","PG-RATES-US","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-RATES-JP-JGB10Y-FUTURE-STANDARD-OSE-JGB10Y-IBSJ","EXP-RATES-JP-JGB10Y","CLU-EXP-RATES-JP-JGB10Y","VEH-FUTURE-STANDARD-OSE-JGB10Y","JGB10Y","OSE","Interactive Brokers Securities Japan Inc.","rates","rates_dm_jp","PG-RATES-US","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-RATES-JP-JGB10Y-FUTURE-MINI-OSE-MINIJGB10Y-IBSJ","EXP-RATES-JP-JGB10Y","CLU-EXP-RATES-JP-JGB10Y","VEH-FUTURE-MINI-OSE-MINIJGB10Y","MINIJGB10Y","OSE","Interactive Brokers Securities Japan Inc.","rates","rates_dm_jp","PG-RATES-US","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-RATES-JP-TONA3M-FUTURE-STANDARD-OSE-TONA3M-IBSJ","EXP-RATES-JP-TONA3M","CLU-EXP-RATES-JP-TONA3M","VEH-FUTURE-STANDARD-OSE-TONA3M","TONA3M","OSE","Interactive Brokers Securities Japan Inc.","rates","rates_dm_jp_short","PG-RATES-US","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-FX-G10-USDJPY-JPX-FUTURE-STANDARD-OSE-USDJPY-IBSJ","EXP-FX-G10-USDJPY-JPX","CLU-EXP-FX-G10-USDJPY-JPX","VEH-FUTURE-STANDARD-OSE-USDJPY","USDJPY","OSE","Interactive Brokers Securities Japan Inc.","fx","fx_g10","PG-FX-CURRENCY-FUTURES","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-FX-G10-EURJPY-FUTURE-STANDARD-OSE-EURJPY-IBSJ","EXP-FX-G10-EURJPY","CLU-EXP-FX-G10-EURJPY","VEH-FUTURE-STANDARD-OSE-EURJPY","EURJPY","OSE","Interactive Brokers Securities Japan Inc.","fx","fx_g10","PG-FX-CURRENCY-FUTURES","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-FX-EM-CNHJPY-FUTURE-STANDARD-OSE-CNHJPY-IBSJ","EXP-FX-EM-CNHJPY","CLU-EXP-FX-EM-CNHJPY","VEH-FUTURE-STANDARD-OSE-CNHJPY","CNHJPY","OSE","Interactive Brokers Securities Japan Inc.","fx","fx_em","PG-FX-CURRENCY-FUTURES","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
